no2,co,pm10,pm25,AQI(NO2),AQI(CO),AQI(PM10),AQI(PM2.5),AQI(overall),Remarks
33.90896742227373,8.840862783352648,230.23903036870195,46.54483711136865,32,94,138,128,138,Unhealthy for Sensitive Groups
67.75207861055861,26.134441925631258,331.33193535500385,120.6722096281563,66,272,189,185,272,Very Unhealthy
19.193057154261982,6.238504043785339,123.40306017825732,87.50662045256409,18,68,85,168,168,Unhealthy
68.84861650453692,23.603590210223715,293.8929272643673,114.82872168178972,67,255,170,182,255,Very Unhealthy
57.00422674638615,18.668427810994228,257.2857692791317,75.3474224879538,54,222,152,161,222,Very Unhealthy
52.39199410266839,9.847998525667098,249.3725420221614,59.97331367556129,49,107,148,153,153,Unhealthy
35.5788586410039,9.46707199037646,234.75226254875912,54.89429320501948,34,0,140,149,149,Unhealthy for Sensitive Groups
44.23211923215829,12.712044712059358,277.0053921688474,98.16059616079144,42,155,162,173,173,Unhealthy
91.50251672585269,51.65948852768618,395.4133188585578,184.00671126894045,91,500,259,234,500,Hazardous
42.1787561050874,11.942033539407776,278.45698384285885,87.893780525437,40,142,163,168,168,Unhealthy
45.98360945650556,13.368853546189586,299.60646673109835,106.9180472825278,43,166,173,178,178,Unhealthy
55.57017847983079,18.07090769992949,255.0438432350459,70.56726159943595,53,218,151,159,218,Very Unhealthy
69.09710781893261,26.851790836764057,268.8189857313916,46.25895418382028,67,276,158,127,276,Very Unhealthy
78.10623382351268,27.460930759796952,324.77138706280346,145.6874460783756,77,280,186,198,280,Very Unhealthy
33.07244589627771,12.612989515300711,93.80477709507436,52.98240924018417,31,153,70,144,153,Unhealthy
47.40469539711305,13.901760773917394,293.08894365055613,114.02347698556524,45,175,170,181,181,Unhealthy
58.0027224970008,17.876020936375298,347.75119496051303,167.013612485004,55,217,197,217,217,Very Unhealthy
41.29426618156668,11.610349818087505,265.6206378367865,83.47133090783338,39,137,156,165,165,Unhealthy
45.23546160335994,13.088298101259978,282.23804156372177,103.17730801679971,43,161,164,176,176,Unhealthy
53.32072125751283,16.120270471567313,328.5404758811959,143.60360628756416,0,205,187,196,205,Very Unhealthy
45.91791350107743,14.049130625448928,228.14589763791287,38.39304500359143,43,177,137,108,177,Unhealthy
43.54951503305946,12.456068137397295,277.2464206720372,94.7475751652973,41,0,162,171,171,Unhealthy
43.39717937764669,12.398942266617508,287.9302096010561,93.98589688823344,41,150,167,171,171,Unhealthy
80.7138731136991,16.928468278424774,341.86586974123503,154.3795770456636,79,210,194,205,210,Very Unhealthy
55.11979273479212,16.794922275547044,330.93474848613425,152.5989636739606,52,210,189,203,210,Very Unhealthy
36.17552588695189,9.690822207606956,259.8298888895472,57.87762943475943,34,104,153,152,153,Unhealthy
45.35454946457959,13.132956049217348,282.7758375111998,103.77274732289796,43,162,165,176,176,Unhealthy
44.04235413567441,12.640882800877904,281.56456551182623,97.21177067837203,42,153,164,173,173,Unhealthy
32.76487394578053,8.411827729667698,232.1024245374103,40.82436972890264,31,90,139,114,139,Unhealthy for Sensitive Groups
47.25176910546256,13.84441341454846,294.3006678455734,113.2588455273128,45,174,170,181,181,Unhealthy
41.60070871933726,11.725265769751472,264.6098951988189,85.00354359668631,39,139,156,166,166,Unhealthy
58.876705112388585,11.469176278097146,263.0099495547329,81.58901704129529,56,134,155,164,164,Unhealthy
31.71036475852862,8.016386784448233,214.100852121723,35.55182379264309,30,86,130,101,130,Unhealthy for Sensitive Groups
20.98789598482969,10.03688053120252,94.64198201172256,55.00278541985042,20,110,71,149,149,Unhealthy for Sensitive Groups
26.958276149094,7.014458246145291,34.777971761259714,-2.937553863834601,25,76,32,0,76,Moderate
68.85344269683586,26.72183610497913,227.92753021742325,45.60918052489564,67,276,137,126,276,Very Unhealthy
49.61635266053067,14.731132247699,315.7656528717565,125.08176330265336,47,189,181,187,189,Unhealthy
60.8165065646048,20.256877735252,291.8409838321057,88.055021882016,58,233,169,168,233,Very Unhealthy
28.12220514234657,7.149305923314489,49.66154042074984,14.821657938615182,27,77,46,57,77,Moderate
87.80704468904135,31.50293528710056,360.67498495533584,178.02348229680447,87,311,209,228,311,Hazardous
50.71056166676707,15.141460625037652,312.5535227350493,130.55280833383534,48,196,179,190,196,Unhealthy
96.5015247870154,42.75009039812716,365.67429847694285,154.98011379972212,96,424,216,205,424,Hazardous
60.44036048943143,11.860090122357857,272.314463861379,86.80120163143809,58,141,160,167,167,Unhealthy
44.85589328098215,12.945959980368306,316.9201229431425,101.27946640491076,42,159,182,175,182,Unhealthy
56.78990062460935,17.421212734228508,349.232441291431,160.94950312304675,54,214,198,211,214,Very Unhealthy
41.812412106259664,11.804654539847377,275.40469924020334,86.06206053129834,39,140,161,167,167,Unhealthy
46.225545124464624,13.459579421674231,336.8962798787178,108.12772562232313,44,167,192,178,192,Unhealthy
45.46379757292531,13.173924089846992,297.5380263633532,104.31898786462654,43,162,172,176,176,Unhealthy
31.455417169348724,7.920781438505772,229.8361638867089,34.27708584674362,30,85,138,98,138,Unhealthy for Sensitive Groups
31.465248945691137,3.2199136583066736,128.53008292101097,86.16928002942299,30,37,87,167,167,Unhealthy
32.849272667407384,3.242440080190469,116.53409006335563,70.6606501909583,31,37,81,159,159,Unhealthy
50.43145032047423,15.036793870177837,313.0170127287898,129.15725160237113,48,194,180,189,194,Unhealthy
98.05024002722745,5.921600007483459,375.6424989130057,165.51246484892744,98,65,231,216,231,Very Unhealthy
42.75598357270706,12.158493839765148,282.0357983575172,90.7799178635353,40,146,164,169,169,Unhealthy
45.85955499472714,13.322333123022675,289.952170461892,106.2977749736357,43,165,168,177,177,Unhealthy
45.441150767766494,13.165431537912436,289.7658530122792,104.20575383883248,43,162,168,176,176,Unhealthy
66.77648997304146,13.444122493260368,286.2927401460547,107.92163324347156,65,167,166,178,178,Unhealthy
35.18135039709638,6.943605423508874,495.2335578833927,270.84388528745905,33,75,379,317,379,Hazardous
72.74653616310057,14.936634040775145,316.1252651315592,127.82178721033524,71,192,181,188,192,Unhealthy
42.70072792139434,12.137772970522878,286.5255847868739,90.50363960697167,40,146,167,169,169,Unhealthy
44.98935937578941,12.99600976592103,287.6438186711946,101.94679687894708,42,159,167,175,175,Unhealthy
37.0531304033444,10.019923901254147,241.1701766248828,62.26565201672197,35,110,144,154,154,Unhealthy
49.58925570621372,14.720970889830143,303.42515234912645,124.9462785310686,47,189,175,187,189,Unhealthy
48.68985982310998,14.383697433666242,301.0800524364562,120.44929911554988,46,183,174,185,185,Unhealthy
58.14796370159577,11.286990925398944,259.5386502992008,79.15987900531923,55,131,153,163,163,Unhealthy
38.20332887577201,10.451248328414504,246.8543602780836,68.01664437886006,36,117,146,157,157,Unhealthy
49.66802289112881,14.750508584173303,316.0155156125337,125.34011445564404,47,189,181,187,189,Unhealthy
53.00317530658936,16.00119073997101,323.22774028891763,142.0158765329468,0,204,185,196,204,Very Unhealthy
64.15614022793066,12.789035056982666,288.8092811030379,99.1871340931022,62,156,168,174,174,Unhealthy
101.27826841194896,8.225258999028762,369.9185187156845,158.37940197151846,101,88,222,209,222,Very Unhealthy
105.49854248644628,46.26588932610467,322.60086474785066,143.32944663052336,102,459,184,196,459,Hazardous
35.050615086489266,9.268980657433474,235.5743507595843,52.25307543244632,33,99,141,142,142,Unhealthy for Sensitive Groups
108.70407831470202,39.674213840174616,374.0498286359133,163.78787339523092,102,393,228,214,393,Hazardous
23.4464703195464,10.258979347216783,64.60144093673046,23.93437331406117,22,114,56,76,114,Unhealthy for Sensitive Groups
32.07667354493648,6.363888258951167,73.81287173780987,29.041649926734376,30,70,60,87,87,Moderate
22.032188799584183,3.024904618622079,54.54819639955314,18.07047906394004,21,34,0,64,64,Moderate
49.37811837902373,14.6417943921339,303.75165741289675,123.89059189511867,47,187,175,186,187,Unhealthy
22.42785913996139,6.713808141323352,73.14212182174168,31.83929616408101,21,73,60,93,93,Moderate
39.134579392594674,10.800467272223004,258.37859671562893,72.67289696297337,37,123,153,160,160,Unhealthy
38.70357848008105,10.638841930030395,258.94447749191926,70.51789240040526,37,120,153,159,159,Unhealthy
36.51515946882719,9.818184800810196,248.7432308193655,59.57579734413597,34,106,147,153,153,Unhealthy
60.57975619346576,11.89493904836644,269.92063041978577,87.2658539782192,58,141,158,167,167,Unhealthy
15.30171705589406,7.690132927023792,98.6127735917695,53.9526865053305,14,83,73,146,146,Unhealthy for Sensitive Groups
40.83495514750161,11.438108180313105,259.45379549871427,81.17477573750804,39,134,153,164,164,Unhealthy
65.07197247551208,22.029988531463367,283.42290132737725,102.23990825170696,63,244,165,175,244,Very Unhealthy
21.469024676228145,3.652053497935088,78.09205583575726,36.93219683206508,20,42,62,105,105,Unhealthy for Sensitive Groups
54.5581028950155,16.584288585630812,361.7655599542677,149.79051447507752,52,208,211,200,211,Very Unhealthy
62.51974090065819,20.966558708607582,325.5685365256577,93.73246966886065,60,237,186,171,237,Very Unhealthy
40.41913379515915,11.28217517318468,290.57628668067946,79.09566897579573,38,131,169,163,169,Unhealthy
75.5236006770752,26.384833615448,357.75760014100337,137.078668923584,74,273,205,193,273,Very Unhealthy
40.58344735152363,11.34379275682136,263.572770792664,79.91723675761814,38,132,155,164,164,Unhealthy
32.47481574715523,8.30305590518321,221.3727655872445,39.37407873577615,31,89,134,111,134,Unhealthy for Sensitive Groups
37.67225934907879,10.252097255904545,264.9630763106246,65.36129674539393,36,114,156,156,156,Unhealthy
50.92797626743551,15.222991100288318,325.5174703031779,131.63988133717757,48,197,186,190,197,Unhealthy
45.35364939904362,13.132618524641355,284.14544408877424,103.7682469952181,43,162,165,176,176,Unhealthy
53.69350801090795,10.173377002726989,253.7855547894059,64.31169336969316,0,112,150,156,156,Unhealthy
37.5539986518005,10.207749494425189,256.35743082570553,64.76999325900249,35,113,152,156,156,Unhealthy
57.24075570938519,17.590283391019447,344.4450996078835,163.20377854692595,54,215,195,214,215,Very Unhealthy
78.98434451323062,31.42758250801244,425.73964598881264,215.03753456226383,78,310,302,265,310,Hazardous
49.134811426715245,14.550554285018215,321.49324504808004,122.67405713357624,46,186,184,186,186,Unhealthy
43.39636869317652,12.398638259941196,305.2196332461905,93.98184346588262,41,150,176,171,176,Unhealthy
64.39697793429868,12.849244483574669,307.6447918105094,99.98992644766226,62,157,177,174,177,Unhealthy
41.70019350414272,12.2917472933928,247.9963430153425,24.33397834714241,39,148,147,77,148,Unhealthy for Sensitive Groups
55.967702081034346,17.112888280387878,361.0013057215244,156.83851040517172,53,212,210,207,212,Very Unhealthy
31.393944507723315,7.897729190396243,216.0926841174155,33.96972253861658,30,85,131,97,131,Unhealthy for Sensitive Groups
32.340576207810884,8.25271607792908,229.6248877401842,38.7028810390544,31,89,138,109,138,Unhealthy for Sensitive Groups
74.71740773852366,26.04891989105153,314.54324465567805,134.3913591284122,73,271,180,192,271,Very Unhealthy
16.125455418291434,5.674431726343778,108.0435482609986,68.59227565250647,15,63,77,158,158,Unhealthy
28.98518324931367,12.383786536961008,73.94764228658038,33.701230976743005,27,150,60,96,150,Unhealthy for Sensitive Groups
53.00836874053713,16.003138277701424,367.3730434222473,142.04184370268564,0,204,219,196,219,Very Unhealthy
51.02312865195028,15.258673244481354,310.6323245373047,132.1156432597514,48,198,179,191,198,Unhealthy
43.68606411974375,12.507274044903903,278.9041852354336,95.43032059871872,41,151,163,172,172,Unhealthy
29.62249624536144,8.14230232571578,121.6275479303752,86.28272554837508,28,87,84,167,167,Unhealthy
49.87850015899802,14.829437559624258,310.3590241988053,126.39250079499011,47,190,178,188,190,Unhealthy
82.5501074033663,37.87711206036934,418.1594002598346,207.06361200168027,81,375,292,257,375,Hazardous
95.00040651456447,43.62408348041204,362.90730784135326,151.9835697257248,95,432,212,202,432,Hazardous
59.63456018824348,19.764400078434782,269.8900801834213,84.11520062747825,57,229,158,166,229,Very Unhealthy
33.53807156593183,8.701776837224438,283.74699728397206,44.69035782965916,32,93,165,124,165,Unhealthy
38.49953958552265,10.562327344570994,256.7448542168604,69.49769792761325,36,119,152,158,158,Unhealthy
77.35331520932067,31.255101444971025,358.05137332806817,146.27550722485512,76,309,205,198,309,Hazardous
72.4363381363654,25.09847422348559,306.9362410690476,126.7877937878847,71,265,177,188,265,Very Unhealthy
33.72812560038612,8.773047100144796,235.71002967945225,45.64062800193061,32,94,141,126,141,Unhealthy for Sensitive Groups
45.76679107213537,13.287546652050764,286.60940306675576,105.83395536067682,43,164,167,177,177,Unhealthy
30.774994929579503,7.665623098592316,215.19521226383569,30.874974647897545,29,83,131,90,131,Unhealthy for Sensitive Groups
37.27606247201572,10.103523427005891,262.17134981504125,63.38031236007858,35,111,155,155,155,Unhealthy
55.85382792569697,17.070185472136362,341.74691102033546,156.26913962848485,53,211,194,207,211,Very Unhealthy
42.244182329980376,11.966568373742644,285.9577335205726,88.2209116499019,40,143,166,168,168,Unhealthy
39.09009019756058,10.783783824085218,251.2911771351036,72.4504509878029,37,123,149,160,160,Unhealthy
130.96063308526192,59.84567097880636,391.5037749952251,211.2283548940318,107,500,253,261,500,Hazardous
51.92933183600728,16.553888265003035,240.53182856160248,58.43110612002428,49,208,143,153,208,Very Unhealthy
40.4552515872718,11.295719345226924,259.6970812427943,79.27625793635897,38,131,153,163,163,Unhealthy
68.61533344100914,23.506388933753808,293.33539441259126,114.05111147003046,67,254,170,181,254,Very Unhealthy
34.618287803079696,9.106857926154884,229.64595701096275,50.091439015398464,33,97,138,137,138,Unhealthy for Sensitive Groups
49.17568757404734,14.56588284026775,316.98280744594325,122.87843787023668,46,186,182,186,186,Unhealthy
103.99121959000728,8.27243268190684,443.5291048203907,232.57351976247725,102,89,322,282,322,Hazardous
105.13353785247698,46.07122018798772,432.41791481012456,220.3561009399386,102,457,309,270,457,Hazardous
67.42504688753992,13.60626172188498,290.7143722826584,110.08348962513308,65,170,169,179,179,Unhealthy
30.199426210049253,7.490040831426542,469.6207441341246,255.2635588335271,28,81,351,305,351,Hazardous
48.877877183751394,14.454203943906773,315.7265133807236,121.38938591875696,46,184,181,185,185,Unhealthy
97.95657368402968,37.03464122905794,395.1638517287035,184.56344578429344,98,366,259,235,366,Hazardous
60.17830955818489,18.691866084319336,365.98810829865073,177.89154779092445,58,222,217,228,228,Very Unhealthy
54.213324664379805,16.454996749142428,351.37639196977176,148.06662332189902,51,207,199,199,207,Very Unhealthy
63.96378231803352,12.74094557950838,277.88328695209094,98.54594106011176,62,155,162,173,173,Unhealthy
48.45773352607403,14.296650072277762,321.3291304522681,119.28866763037016,46,181,184,184,184,Unhealthy
28.64937986939016,6.86851745102131,237.28616714875176,20.2468993469508,27,75,142,68,142,Unhealthy for Sensitive Groups
32.0518586445908,9.138735897701311,481.4176539867802,281.03833079035496,30,97,364,325,364,Hazardous
93.29850571103148,39.75920304588345,400.3773006694792,188.7960152294173,93,394,266,239,394,Hazardous
52.21693730649229,15.706351489934605,321.58349000668886,138.0846865324614,49,202,184,194,202,Very Unhealthy
52.96242320423379,15.985908701587668,361.2426563086799,141.81211602116892,50,204,210,196,210,Very Unhealthy
49.74370734332097,14.778890253745365,308.5499630668157,125.71853671660485,47,190,178,187,190,Unhealthy
45.36083479607792,13.135313048529222,282.8750365105478,103.80417398038962,43,162,165,176,176,Unhealthy
45.17959135764342,13.067346759116283,281.6879097722735,102.8979567882171,43,161,164,175,175,Unhealthy
46.63511225282382,13.61316709480893,293.9069637719044,110.17556126411908,44,170,170,179,179,Unhealthy
41.69115573262685,11.759183399735068,292.11690366365883,85.45577866313423,39,139,169,166,169,Unhealthy
91.7954861210591,33.16478588377463,375.4929204191386,191.318287070197,91,328,230,241,328,Hazardous
100.72356754539707,8.768116284395525,364.34480049513,152.93370336058348,0,94,214,203,214,Very Unhealthy
72.538047707618,25.140853211507505,310.8073254605017,127.12682569206004,71,265,179,188,265,Very Unhealthy
71.95056129094158,14.737640322735396,305.9240329288515,125.16853763647194,70,189,176,187,189,Unhealthy
52.51271154904904,15.817266830893391,317.9263499848949,139.56355774524522,50,203,182,194,203,Very Unhealthy
53.29184753138619,16.10944282426982,325.4701668540293,143.45923765693095,0,205,186,196,205,Very Unhealthy
27.632665618219832,6.487249606832437,221.4015968953173,15.16332809109916,26,71,134,57,134,Unhealthy for Sensitive Groups
50.62883094462989,15.110811604236208,317.0229126458275,130.14415472314946,48,195,182,190,195,Unhealthy
42.98620527513986,12.244826978177448,273.9828988574713,91.9310263756993,41,147,160,170,170,Unhealthy
32.62156808849308,8.358088033184902,243.36886194839408,40.10784044246538,31,90,145,112,145,Unhealthy for Sensitive Groups
39.218350914377965,10.831881592891737,255.1333091124933,73.09175457188982,37,124,151,160,160,Unhealthy
43.96993148739973,12.6137243077749,313.56231362024795,96.84965743699868,41,153,180,172,180,Unhealthy
35.6901009691658,9.473895910600891,429.72487461758055,217.4479747959068,34,0,306,267,306,Hazardous
49.05833103341955,14.52187413753233,309.4203483376261,122.29165516709772,46,185,178,185,185,Unhealthy
38.16578111033361,10.437167916375104,256.05721965296584,67.82890555166806,36,117,152,157,157,Unhealthy
30.81086532200427,10.77151924666063,462.06740613271904,249.6107858554938,29,122,342,299,342,Hazardous
37.81578218940433,10.305918321026624,255.3407843316953,66.07891094702165,36,115,151,156,156,Unhealthy
39.45603413841866,10.921012801906995,261.94963882349896,74.28017069209328,37,125,154,161,161,Unhealthy
43.23572489357002,12.93155203898751,212.4695584072544,29.45241631190008,41,158,129,87,158,Unhealthy
28.1758706458962,2.751902587886108,96.33735021898268,51.22942493302895,27,31,71,140,140,Unhealthy for Sensitive Groups
44.07202342142773,12.6520087830354,288.7047810787679,97.36011710713866,42,154,168,173,173,Unhealthy
106.25149976777573,42.23267926830911,434.4639480274914,223.33733271406857,102,418,312,273,418,Hazardous
65.74491610434816,22.310381710145062,314.6341174196854,104.48305368116054,64,246,181,176,246,Very Unhealthy
52.49444541706448,15.81041703139918,328.52428641661544,139.4722270853224,50,203,187,194,203,Very Unhealthy
32.637571672255135,8.364089377095675,225.5244402366816,40.18785836127567,31,90,136,113,136,Unhealthy for Sensitive Groups
59.39289231593611,18.39733461847604,385.9268957872003,173.96446157968052,57,220,245,224,245,Very Unhealthy
50.79863498788666,15.174488120457497,319.8874970730208,130.99317493943326,48,196,183,190,196,Unhealthy
39.63255119572509,10.987206698396909,280.9123373746027,75.16275597862546,37,126,164,161,164,Unhealthy
60.19019309839172,19.99591379099655,274.01683891214,85.9673103279724,58,231,160,167,231,Very Unhealthy
59.28251076666924,18.355941537500964,355.84772737149785,173.41255383334618,57,220,202,224,224,Very Unhealthy
64.4165391644393,20.28120218666474,418.3870224402582,199.0826958221965,62,233,292,249,292,Very Unhealthy
35.30533737616407,9.364501516061525,237.647811934284,53.526686880820336,33,100,142,145,145,Unhealthy for Sensitive Groups
61.840693114676014,19.315259918003505,376.283577399649,186.20346557338007,59,226,232,236,236,Very Unhealthy
42.75968979879743,12.159883674549036,276.370061378034,90.79844899398717,40,146,162,169,169,Unhealthy
27.46417074976096,6.424064031160357,208.3011557072008,14.320853748804764,26,70,127,56,127,Unhealthy for Sensitive Groups
35.83145646313337,9.561796173675017,234.98315864086783,56.15728231566686,34,102,141,151,151,Unhealthy
50.85664761146418,15.196242854299069,329.48899521344293,131.2832380573209,48,197,188,190,197,Unhealthy
90.52529629110306,38.28015802192163,391.5391035075027,181.40079010960807,90,379,253,232,379,Hazardous
36.69763621585453,9.886613580945449,243.55411614900143,60.48818107927264,35,108,145,154,154,Unhealthy
54.877562233554094,16.704085837582785,337.4643967912229,151.38781116777048,52,209,192,202,209,Very Unhealthy
50.68821237265611,15.13307963974604,340.80501978085067,130.44106186328054,48,195,193,190,195,Unhealthy
32.768488757199336,8.413183283949751,237.13069591670543,40.84244378599668,31,90,142,114,142,Unhealthy for Sensitive Groups
43.838490724312685,12.564434021617258,277.7563825399096,96.19245362156344,41,152,162,172,172,Unhealthy
50.38800753705042,15.020502826393908,311.9846288574264,128.9400376852521,48,194,179,189,194,Unhealthy
90.08897927158218,8.346569911063606,404.5660417946549,193.2737740551837,89,89,272,243,272,Very Unhealthy
58.44049219841801,18.040184574406755,353.7146109799691,169.20246099209004,56,218,200,220,220,Very Unhealthy
30.9247748653326,7.59196622150453,436.18558798604056,220.11315263559288,29,82,313,270,313,Hazardous
60.10150125872153,18.66306297202057,392.0325090060461,177.5075062936076,57,222,254,228,254,Very Unhealthy
41.02909496403199,11.510910611511996,263.471442343389,82.14547482015995,39,135,155,165,165,Unhealthy
90.85509697709614,7.365405656702551,272.43433791655366,62.024482156397696,90,80,160,154,160,Unhealthy
53.03678293699586,16.013793601373447,320.5267351711408,142.1839146849793,0,204,183,196,204,Very Unhealthy
101.92642548823198,44.36076026039039,312.8306600345552,133.80380130195198,101,440,180,191,440,Hazardous
58.22888780078348,17.960832925293808,346.62480265665334,168.14443900391743,56,217,196,218,218,Very Unhealthy
57.93398702870018,20.898126415306763,226.52169449401464,16.490632076533814,55,237,136,60,237,Very Unhealthy
18.152092780659,12.7124822301043,101.86183264529016,57.2882821700258,17,155,74,152,155,Unhealthy
44.17808910568149,12.691783414630557,304.1049669200096,97.89044552840744,42,154,175,173,175,Unhealthy
40.39327830241592,11.272479363405967,262.00761187893545,78.96639151207958,38,131,154,163,163,Unhealthy
102.96914954435556,5.779449128549581,369.0220804718887,157.2776627056292,101,64,221,208,221,Very Unhealthy
43.924914953077234,12.596843107403965,290.68338185997135,96.6245747653862,41,153,169,172,172,Unhealthy
28.77858182663321,6.916968184987454,202.72957221413589,20.892909133166057,27,75,125,69,125,Unhealthy for Sensitive Groups
49.41991963533718,14.657469863251444,329.47213982320454,124.0995981766859,47,187,188,186,188,Unhealthy
79.76523825189352,11.54491609700077,400.521403073124,189.1355064054847,78,136,266,239,266,Very Unhealthy
61.80227120631576,20.667613002631565,282.99740949067024,91.34090402105252,59,235,165,170,235,Very Unhealthy
72.24383307087268,25.018263779530287,322.699417270897,126.1461102362423,70,264,185,187,264,Very Unhealthy
52.27429917354955,15.727862190081082,323.790907264527,138.37149586774774,49,203,185,194,203,Very Unhealthy
49.66985176949471,14.751194413560516,306.3585287920045,125.34925884747354,47,189,176,187,189,Unhealthy
39.87236682918882,11.07713756094581,260.859533070891,76.36183414594412,38,128,154,162,162,Unhealthy
23.714581888051963,8.420621820546415,409.6262054597423,200.4237114968809,22,90,279,250,279,Very Unhealthy
36.61634367591162,9.85612887846686,239.4806552634525,60.081718379558126,35,107,143,153,153,Unhealthy
48.71625708033258,14.393596405124718,307.52027431455343,120.58128540166292,46,183,177,185,185,Unhealthy
105.85099641649558,35.477694048707,433.0420565796897,222.26932377732152,102,351,310,272,351,Hazardous
39.71733572137379,6.893453920448546,90.18714475068091,49.07928224932928,37,75,68,134,134,Unhealthy for Sensitive Groups
29.10051756183482,7.037694085688057,217.3375499051737,22.502587809174088,27,76,132,73,132,Unhealthy for Sensitive Groups
95.3606836085393,40.88814203817103,343.6318448653862,132.7044790621723,95,405,195,191,405,Hazardous
17.997463904826855,8.522135044077743,112.51207265202758,71.0960475897823,17,91,79,159,159,Unhealthy
43.425745332938114,12.409654499851792,273.51884190395623,94.12872666469056,41,0,160,171,171,Unhealthy
54.54715549118298,16.580183309193615,363.3206887477497,149.73577745591487,52,208,213,200,213,Very Unhealthy
80.82871182493443,16.957177956233608,333.48978235970486,154.76237274978143,80,211,190,205,211,Very Unhealthy
57.37848786470143,17.641932949263037,343.89253169952224,163.89243932350712,55,215,195,214,215,Very Unhealthy
44.28552399670941,12.732071498766029,293.71566758477115,98.42761998354702,42,155,170,173,173,Unhealthy
29.44500048361884,7.379366044500911,412.8786283488082,173.28629520991257,28,80,284,224,284,Very Unhealthy
40.652636561787865,11.369738710670449,273.4326458058564,80.26318280893932,38,133,160,164,164,Unhealthy
120.04135110018323,54.02205392009773,470.7257921277127,260.11026960048866,105,500,352,309,500,Hazardous
31.23457687677937,3.484958667536431,100.2301426143862,55.86492706294453,29,40,73,151,151,Unhealthy
60.53903741718934,18.827139031446,390.4060864044195,179.6951870859467,58,223,252,230,252,Very Unhealthy
35.031569798636625,9.261838674488732,250.48183617107847,52.15784899318312,33,99,148,142,148,Unhealthy for Sensitive Groups
34.42536765449694,7.48627191860608,461.458653020244,243.6180517594708,32,81,342,293,342,Hazardous
54.69992755265584,16.637472832245937,340.77440036340164,150.49963776327917,52,209,193,0,209,Very Unhealthy
49.2760451878444,14.603516945441651,301.89788187418924,123.38022593922202,46,187,174,186,187,Unhealthy
59.03707915775609,11.509269789439022,279.5869779378107,82.1235971925203,56,135,163,165,165,Unhealthy
36.88311338557307,9.956167519589902,262.0518771338224,61.41556692786536,35,109,154,154,154,Unhealthy
48.37334798056266,14.265005492711,309.8887396576891,118.86673990281332,46,181,178,184,184,Unhealthy
47.489660753382175,13.933622782518317,297.46251296270515,114.44830376691088,45,175,172,181,181,Unhealthy
62.68014194121043,19.630053227953912,374.4906246075888,190.4007097060521,60,228,229,241,241,Very Unhealthy
55.790008433203866,17.04625316245145,337.9271368336746,155.95004216601933,53,211,192,206,211,Very Unhealthy
40.75535715482233,11.408258933058372,273.5315771531796,80.77678577411163,38,133,160,164,164,Unhealthy
119.44972681018233,7.463832355266283,413.8889451481637,203.0396812423931,104,81,285,253,285,Very Unhealthy
57.555710754796095,11.138927688699024,258.4330117700068,77.185702515987,55,129,153,162,162,Unhealthy
70.85116403969731,14.462791009924327,308.4012798511442,121.50388013232438,69,184,177,185,185,Unhealthy
42.86230381044283,12.198363928916065,272.9730612590308,91.31151905221417,40,147,160,169,169,Unhealthy
42.00984725594792,11.87869272098047,287.8596517828148,87.04923627973957,40,141,167,167,167,Unhealthy
70.26544124246362,24.19393385102651,309.78003979739,119.55147080821207,68,259,178,184,259,Very Unhealthy
76.2600544718905,26.691689363287708,319.518110978218,139.53351490630166,75,275,183,194,275,Very Unhealthy
39.2620733869444,10.84827752010415,277.4991737267454,73.310366934722,37,124,162,160,162,Unhealthy
45.8939496326083,13.335231112228112,292.8646778034784,106.46974816304149,43,165,170,177,177,Unhealthy
58.45193965934412,18.044477372254047,354.0452065580101,169.2596982967206,56,218,0,220,220,Very Unhealthy
38.374354354725625,10.51538288302211,257.69192220863306,68.87177177362811,36,118,152,158,158,Unhealthy
24.58506096976972,10.05612271892861,100.7721444675298,65.89773527616185,23,110,74,156,156,Unhealthy
61.80376456881888,20.668235237007863,270.5232547770241,91.3458818960629,59,235,159,170,235,Very Unhealthy
39.16930997097418,10.81349123911532,263.78335266617574,72.84654985487093,37,123,155,160,160,Unhealthy
55.72078252995647,17.020293448733675,363.434605569904,155.60391264978236,53,211,213,206,213,Very Unhealthy
51.44065790750282,15.415246715313556,316.4484449876086,134.20328953751408,49,0,181,192,192,Unhealthy
68.15535425066047,23.31473093777519,295.9822734122214,112.51784750220152,66,253,171,180,253,Very Unhealthy
95.38335401147864,10.99344036373795,387.47101903253616,176.45005721689745,95,126,248,227,248,Very Unhealthy
39.64663547884649,10.992488304567434,272.3927051292099,75.23317739423246,37,126,160,161,161,Unhealthy
32.13861577203144,9.137599916589984,80.80186412227415,44.27740321954408,30,97,64,123,123,Unhealthy for Sensitive Groups
18.779751646850965,6.795354669432868,97.2738954512392,60.582546513662685,18,74,72,154,154,Unhealthy
21.866231967366904,10.683044896835383,463.3940791970668,260.9751861711774,21,121,344,309,344,Hazardous
87.45473864914585,36.64252727954445,300.8890291304289,95.21263639772226,87,362,174,172,362,Hazardous
51.47974255244453,15.4299034571667,320.7277446816799,134.3987127622227,49,0,184,192,192,Unhealthy
57.65533117792569,18.939721324135704,255.7167693577176,77.51777059308563,55,224,151,162,224,Very Unhealthy
79.30026440277003,38.8594315510517,380.7577305516775,170.2724085833386,78,385,238,221,385,Hazardous
24.300206608482032,5.386935214080383,78.05930213489236,35.17189506975571,23,60,62,100,100,Moderate
